user_id;education;car_flg;flat_flg;gender;salary;age;previous_purchases_flg;in_users_base_flg;number_of_previous_products
1458;secondary;1;1.0;1;8172.0;52.0;0;1;2.0
1459;higher;1;1.0;0;6290.0;46.0;0;1;9.0
1460;secondary;0;0.0;1;;57.0;0;1;6.0
1461;primary;1;0.0;0;5783.0;54.0;0;1;
1462;higher;1;1.0;0;5945.0;65.0;0;1;7.0
1463;primary;1;0.0;0;7636.0;50.0;0;0;11.0
1464;higher;0;1.0;0;6713.0;41.0;0;1;12.0
1465;primary;1;1.0;1;10462.0;61.0;0;0;7.0
1466;primary;0;1.0;1;14192.0;44.0;0;0;
1467;secondary;1;0.0;0;7542.0;47.0;0;1;9.0
1468;secondary;1;0.0;0;5455.0;54.0;0;0;10.0
1469;higher;1;1.0;0;7689.0;60.0;0;1;16.0
1470;primary;1;0.0;0;7148.0;51.0;0;1;2.0
1471;higher;1;0.0;0;8428.0;46.0;0;1;
1472;secondary;0;0.0;0;6591.0;57.0;1;1;7.0
1473;secondary;1;0.0;0;8381.0;58.0;0;1;5.0
1474;primary;0;1.0;0;7897.0;46.0;0;1;11.0
1475;primary;0;1.0;0;10200.0;50.0;0;1;10.0
1476;secondary;1;1.0;0;7586.0;52.0;0;1;11.0
1477;primary;1;1.0;0;6106.0;61.0;0;1;11.0
1478;higher;1;0.0;0;12924.0;45.0;0;1;10.0
1479;primary;0;0.0;0;11568.0;35.0;0;1;10.0
1480;higher;1;1.0;0;9407.0;44.0;1;1;
1481;higher;1;1.0;1;7013.0;61.0;0;0;6.0
1482;secondary;1;1.0;0;7113.0;37.0;0;1;11.0
1483;higher;1;0.0;0;8934.0;58.0;0;0;10.0
1484;secondary;1;0.0;0;8313.0;54.0;0;1;7.0
1485;primary;1;1.0;0;6293.0;51.0;0;0;5.0
1486;higher;1;1.0;1;8823.0;51.0;0;1;11.0
1487;secondary;1;0.0;0;6617.0;66.0;0;1;
1488;primary;1;0.0;1;6266.0;63.0;0;1;0.0
1489;secondary;1;0.0;0;12013.0;47.0;0;1;5.0
1490;higher;1;1.0;0;8601.0;49.0;0;0;33.0
1491;secondary;1;1.0;0;6563.0;47.0;0;1;6.0
1492;higher;1;1.0;1;7265.0;59.0;0;0;13.0
1493;higher;0;0.0;0;7119.0;41.0;1;0;5.0
1494;primary;1;1.0;0;10702.0;49.0;0;1;13.0
1495;primary;1;1.0;0;;59.0;0;1;9.0
1496;secondary;0;1.0;0;5481.0;50.0;0;0;11.0
1497;higher;0;1.0;0;6465.0;53.0;0;0;10.0
1498;primary;1;1.0;1;7008.0;49.0;1;0;9.0
1499;secondary;1;0.0;0;6607.0;61.0;0;1;11.0
1500;secondary;1;0.0;0;8077.0;49.0;0;1;5.0
1501;secondary;0;1.0;0;7440.0;55.0;0;1;11.0
1502;higher;0;1.0;0;4664.0;31.0;1;1;
1503;secondary;1;1.0;0;8938.0;52.0;0;1;5.0
1504;higher;1;1.0;0;6887.0;55.0;0;1;10.0
1505;higher;0;1.0;1;8289.0;42.0;0;1;12.0
1506;secondary;0;1.0;0;10060.0;65.0;0;1;7.0
1507;higher;1;1.0;1;6848.0;40.0;0;1;4.0
1508;primary;0;0.0;1;8387.0;58.0;0;1;2.0
1509;higher;1;1.0;0;7490.0;53.0;0;1;5.0
1510;secondary;1;0.0;0;7047.0;54.0;0;1;7.0
1511;secondary;1;1.0;1;9775.0;49.0;0;1;6.0
1512;higher;0;1.0;0;6399.0;44.0;0;1;13.0
1513;higher;1;0.0;0;8197.0;55.0;0;1;12.0
1514;secondary;1;0.0;1;8443.0;64.0;0;1;5.0
1515;primary;1;0.0;0;;51.0;0;1;10.0
1516;secondary;0;0.0;1;5836.0;50.0;0;1;2.0
1517;secondary;0;1.0;0;5612.0;58.0;0;1;11.0
1518;higher;1;1.0;0;9210.0;46.0;0;1;5.0
1519;primary;1;0.0;1;7111.0;56.0;1;1;5.0
1520;higher;1;1.0;0;7447.0;41.0;0;1;11.0
1521;secondary;0;1.0;1;6767.0;57.0;0;1;10.0
1522;primary;0;0.0;0;7458.0;56.0;1;0;8.0
1523;primary;0;1.0;0;5739.0;60.0;0;1;5.0
1524;primary;1;0.0;0;12053.0;64.0;0;1;
1525;secondary;0;1.0;1;7504.0;57.0;1;1;5.0
1526;secondary;0;1.0;0;7536.0;48.0;0;1;9.0
1527;secondary;1;1.0;1;8195.0;46.0;0;1;6.0
1528;higher;1;1.0;0;9899.0;58.0;0;0;5.0
1529;higher;1;0.0;0;7107.0;37.0;0;1;6.0
1530;higher;1;1.0;0;7926.0;51.0;0;0;0.0
1531;primary;1;1.0;0;11016.0;47.0;0;1;9.0
1532;secondary;0;1.0;0;7393.0;56.0;0;1;1.0
1533;secondary;1;1.0;0;8998.0;58.0;0;1;10.0
1534;secondary;1;0.0;0;;57.0;0;0;6.0
1535;secondary;1;1.0;1;8226.0;61.0;1;1;0.0
1536;secondary;1;0.0;0;10249.0;;0;0;4.0
1537;secondary;0;1.0;0;9277.0;60.0;1;0;34.0
1538;higher;1;1.0;1;6717.0;51.0;0;1;4.0
1539;higher;0;1.0;1;6498.0;51.0;0;1;5.0
1540;primary;1;1.0;0;10573.0;53.0;0;0;11.0
1541;secondary;1;0.0;1;7205.0;47.0;0;1;20.0
1542;primary;1;0.0;1;7060.0;48.0;0;1;8.0
1543;higher;1;0.0;0;7669.0;47.0;0;1;9.0
1544;primary;0;1.0;1;6995.0;45.0;0;1;8.0
1545;secondary;0;0.0;1;4508.0;36.0;1;1;5.0
1546;higher;0;1.0;0;6053.0;44.0;0;1;11.0
1547;secondary;1;0.0;0;7825.0;48.0;0;0;9.0
1548;primary;1;0.0;0;8931.0;50.0;0;1;12.0
1549;secondary;1;0.0;1;7413.0;52.0;0;1;2.0
1550;secondary;1;0.0;1;10819.0;52.0;0;1;9.0
1551;primary;1;1.0;0;10213.0;65.0;1;1;8.0
1552;higher;0;0.0;0;6243.0;39.0;1;1;5.0
1553;primary;1;0.0;0;7864.0;55.0;0;0;
1554;primary;1;0.0;0;6534.0;47.0;0;1;12.0
1555;secondary;1;1.0;0;6405.0;51.0;0;1;1.0
1556;primary;1;1.0;0;12925.0;44.0;0;1;9.0
1557;higher;1;1.0;0;6596.0;48.0;0;1;10.0
1558;higher;0;0.0;0;8888.0;57.0;1;1;11.0
1559;secondary;1;0.0;0;7809.0;43.0;0;1;3.0
1560;secondary;0;0.0;1;10273.0;60.0;0;1;11.0
1561;higher;1;0.0;0;10698.0;44.0;0;1;8.0
1562;primary;1;1.0;1;13164.0;40.0;1;1;6.0
1563;primary;0;0.0;0;6716.0;55.0;0;1;5.0
1564;secondary;1;0.0;1;11896.0;55.0;1;0;10.0
1565;secondary;1;0.0;0;8040.0;51.0;0;1;10.0
1566;secondary;0;0.0;0;9377.0;48.0;0;1;0.0
1567;primary;1;1.0;1;8146.0;52.0;1;1;6.0
1568;primary;1;1.0;0;7127.0;52.0;0;1;10.0
1569;higher;0;0.0;0;6906.0;52.0;0;1;10.0
1570;secondary;0;1.0;0;8966.0;60.0;0;1;8.0
1571;primary;0;0.0;0;7245.0;51.0;0;0;12.0
1572;secondary;1;1.0;0;15421.0;52.0;0;1;4.0
1573;primary;0;0.0;1;5127.0;54.0;1;0;0.0
1574;secondary;1;0.0;0;8788.0;33.0;1;1;3.0
1575;secondary;1;1.0;0;;48.0;0;1;5.0
1576;primary;1;1.0;1;5412.0;38.0;1;0;7.0
1577;primary;1;1.0;1;8950.0;54.0;0;1;8.0
1578;higher;1;0.0;1;7172.0;50.0;0;1;6.0
1579;higher;0;0.0;1;7263.0;58.0;0;1;
1580;primary;1;1.0;0;7759.0;48.0;0;1;31.0
1581;primary;1;1.0;0;7376.0;56.0;0;1;9.0
1582;secondary;1;1.0;0;10021.0;47.0;0;1;2.0
1583;higher;1;1.0;0;11280.0;57.0;0;0;3.0
1584;primary;1;1.0;0;6387.0;57.0;0;1;13.0
1585;secondary;1;0.0;0;4361.0;57.0;0;1;0.0
1586;primary;1;1.0;1;9558.0;52.0;0;0;0.0
1587;secondary;1;0.0;0;5448.0;47.0;0;1;10.0
1588;higher;0;1.0;1;;37.0;1;1;
1589;primary;1;1.0;0;9194.0;55.0;0;1;4.0
1590;secondary;1;0.0;1;6281.0;49.0;0;1;39.0
1591;primary;0;1.0;1;9019.0;51.0;0;1;25.0
1592;primary;0;0.0;1;7248.0;58.0;0;1;11.0
1593;higher;0;0.0;0;7072.0;49.0;0;0;8.0
1594;primary;0;1.0;0;11842.0;48.0;0;0;6.0
1595;primary;0;1.0;1;8490.0;56.0;0;1;7.0
1596;higher;0;0.0;0;7151.0;30.0;1;1;6.0
1597;primary;0;1.0;0;7931.0;46.0;0;0;7.0
1598;secondary;1;1.0;1;10134.0;46.0;0;1;
1599;primary;1;1.0;0;8369.0;52.0;0;0;5.0
1600;primary;0;0.0;0;7569.0;54.0;0;1;11.0
1601;secondary;1;1.0;1;5668.0;39.0;1;1;11.0
1602;secondary;0;1.0;0;8086.0;62.0;0;1;10.0
1603;primary;1;1.0;1;11908.0;36.0;0;1;7.0
1604;higher;0;0.0;0;10886.0;55.0;0;1;9.0
1605;secondary;1;1.0;1;8371.0;53.0;1;1;9.0
1606;primary;1;0.0;1;7337.0;50.0;1;1;10.0
1607;primary;0;1.0;0;5022.0;45.0;0;1;7.0
1608;secondary;1;0.0;0;8306.0;53.0;0;0;6.0
1609;higher;0;0.0;0;6026.0;56.0;0;1;5.0
1610;secondary;1;1.0;0;6587.0;48.0;0;0;3.0
1611;higher;1;1.0;0;6922.0;43.0;0;0;7.0
1612;secondary;1;0.0;1;9991.0;49.0;0;1;12.0
1613;higher;1;1.0;1;9550.0;51.0;0;1;3.0
1614;secondary;1;1.0;0;7029.0;60.0;0;1;11.0
1615;secondary;1;0.0;0;6252.0;35.0;0;1;11.0
1616;higher;0;0.0;0;7493.0;50.0;0;1;7.0
1617;secondary;1;0.0;0;5637.0;56.0;0;0;8.0
1618;higher;1;0.0;1;6992.0;52.0;0;0;3.0
1619;secondary;1;0.0;0;9936.0;56.0;0;0;9.0
1620;higher;1;1.0;0;6121.0;52.0;0;1;9.0
1621;higher;1;1.0;0;8146.0;52.0;0;1;12.0
1622;primary;0;1.0;1;13780.0;51.0;0;1;7.0
1623;secondary;0;0.0;0;9654.0;47.0;0;1;10.0
1624;higher;1;0.0;0;6450.0;55.0;0;0;6.0
1625;higher;1;1.0;0;11562.0;55.0;0;1;14.0
1626;primary;1;0.0;0;11030.0;51.0;0;1;10.0
1627;secondary;0;1.0;0;7638.0;48.0;0;1;5.0
1628;secondary;0;1.0;1;9421.0;43.0;0;1;10.0
1629;secondary;1;0.0;1;5642.0;47.0;0;0;5.0
1630;primary;1;1.0;1;6991.0;52.0;0;1;10.0
1631;secondary;1;1.0;0;7612.0;49.0;0;1;12.0
1632;higher;1;0.0;0;8030.0;50.0;0;1;29.0
1633;secondary;1;1.0;0;5506.0;50.0;0;1;8.0
1634;higher;0;0.0;0;5861.0;49.0;0;1;
1635;primary;1;1.0;0;6709.0;63.0;0;1;10.0
1636;secondary;1;0.0;0;12162.0;60.0;0;1;
1637;secondary;0;0.0;0;9297.0;62.0;0;0;
1638;secondary;1;1.0;1;6156.0;49.0;0;1;12.0
1639;primary;1;0.0;0;5515.0;57.0;0;1;14.0
1640;secondary;1;1.0;1;7421.0;52.0;0;0;10.0
1641;secondary;0;0.0;0;7664.0;50.0;0;1;10.0
1642;higher;1;0.0;0;10249.0;;0;0;6.0
1643;primary;1;1.0;0;7245.0;59.0;0;1;13.0
1644;higher;1;1.0;1;12660.0;38.0;0;1;7.0
1645;primary;1;1.0;1;10637.0;46.0;0;1;7.0
1646;primary;1;1.0;1;10700.0;37.0;0;0;6.0
1647;primary;0;1.0;1;10665.0;46.0;0;1;
1648;secondary;1;;0;4805.0;70.0;1;0;11.0
1649;higher;1;0.0;0;6807.0;47.0;0;1;
1650;secondary;1;0.0;1;6055.0;51.0;1;1;10.0
1651;primary;1;0.0;0;8924.0;54.0;0;1;9.0
1652;higher;1;0.0;1;6163.0;58.0;1;1;12.0
1653;secondary;1;1.0;0;;59.0;0;0;6.0
1654;primary;1;0.0;0;7727.0;45.0;1;1;8.0
1655;primary;1;0.0;1;6175.0;46.0;0;1;9.0
1656;secondary;1;0.0;1;8701.0;50.0;0;1;8.0
1657;higher;1;1.0;0;8954.0;53.0;0;1;8.0
1658;higher;1;1.0;0;7410.0;45.0;0;1;12.0
1659;primary;0;0.0;1;5361.0;42.0;0;0;11.0
1660;higher;0;1.0;1;5507.0;50.0;0;1;9.0
1661;primary;0;0.0;1;9029.0;55.0;1;1;11.0
1662;primary;1;1.0;1;6249.0;52.0;1;1;14.0
1663;primary;1;0.0;0;12589.0;47.0;0;0;15.0
1664;secondary;0;1.0;0;10828.0;;0;1;
1665;primary;1;1.0;0;6392.0;49.0;0;1;
1666;secondary;1;0.0;1;7933.0;57.0;0;1;11.0
1667;secondary;0;;0;6582.0;61.0;0;1;9.0
1668;higher;0;0.0;0;7088.0;51.0;0;1;31.0
1669;secondary;1;1.0;0;7093.0;53.0;0;1;2.0
1670;higher;1;1.0;1;8530.0;52.0;0;1;35.0
1671;higher;1;0.0;0;11894.0;48.0;0;1;11.0
1672;higher;1;0.0;1;6826.0;44.0;0;0;15.0
1673;primary;1;1.0;0;6356.0;57.0;0;0;5.0
1674;secondary;1;1.0;1;6573.0;63.0;0;0;34.0
1675;higher;1;1.0;0;9953.0;54.0;0;1;9.0
1676;higher;1;1.0;0;5409.0;50.0;0;1;12.0
1677;secondary;0;1.0;1;10583.0;52.0;0;1;8.0
1678;higher;1;0.0;1;6398.0;34.0;1;1;4.0
1679;higher;1;0.0;0;9836.0;45.0;0;0;1.0
1680;primary;1;1.0;1;8012.0;46.0;0;1;10.0
1681;higher;0;0.0;0;11224.0;50.0;0;1;11.0
1682;secondary;0;1.0;1;7880.0;48.0;0;1;5.0
1683;secondary;1;0.0;0;7993.0;49.0;0;1;8.0
1684;secondary;1;0.0;1;9176.0;56.0;0;1;13.0
1685;secondary;1;0.0;0;9641.0;48.0;0;0;16.0
1686;primary;0;0.0;0;8231.0;54.0;0;1;12.0
1687;primary;1;0.0;1;6140.0;56.0;0;1;11.0
1688;higher;1;1.0;0;7356.0;56.0;0;1;0.0
1689;higher;1;1.0;0;9190.0;46.0;0;1;11.0
1690;higher;0;1.0;1;12221.0;43.0;0;0;10.0
1691;higher;1;0.0;1;6533.0;39.0;0;1;8.0
1692;higher;1;1.0;1;8616.0;57.0;1;1;
1693;higher;0;0.0;1;9525.0;50.0;0;1;11.0
1694;higher;0;1.0;0;7291.0;54.0;0;1;11.0
1695;primary;1;0.0;0;8159.0;44.0;0;1;29.0
1696;secondary;0;1.0;0;8208.0;29.0;0;1;11.0
1697;higher;1;1.0;0;9924.0;55.0;0;1;9.0
1698;secondary;0;1.0;0;7063.0;58.0;0;0;6.0
1699;higher;0;0.0;1;8578.0;51.0;1;0;
1700;primary;1;0.0;0;8449.0;61.0;0;0;4.0
1701;secondary;1;1.0;1;9757.0;46.0;1;1;9.0
1702;secondary;0;1.0;1;10257.0;50.0;1;0;0.0
1703;secondary;0;1.0;1;5098.0;56.0;1;1;4.0
1704;secondary;0;0.0;0;5921.0;56.0;0;1;9.0
1705;secondary;0;0.0;0;6789.0;55.0;0;1;12.0
1706;secondary;0;1.0;0;7182.0;59.0;0;1;11.0
1707;secondary;0;0.0;0;13677.0;35.0;0;1;7.0
1708;higher;1;1.0;0;10391.0;45.0;0;1;
1709;primary;1;0.0;1;8216.0;52.0;0;1;10.0
1710;secondary;1;1.0;1;;50.0;1;1;12.0
1711;secondary;1;0.0;0;6650.0;55.0;0;1;12.0
1712;primary;1;0.0;0;7984.0;46.0;0;1;8.0
1713;higher;1;0.0;0;11016.0;50.0;0;1;
1714;higher;1;0.0;0;8381.0;54.0;0;1;13.0
1715;higher;1;1.0;1;8637.0;52.0;0;0;11.0
1716;higher;1;0.0;0;5762.0;66.0;0;0;9.0
1717;secondary;0;1.0;1;9663.0;60.0;0;0;9.0
1718;higher;1;0.0;0;8471.0;56.0;0;1;11.0
1719;higher;0;0.0;1;6936.0;57.0;0;1;6.0
1720;higher;1;0.0;0;7433.0;57.0;0;1;9.0
1721;secondary;1;1.0;1;7624.0;58.0;1;1;5.0
1722;higher;0;1.0;1;6542.0;68.0;0;1;3.0
1723;primary;1;0.0;0;8105.0;60.0;1;1;10.0
1724;higher;1;0.0;1;5713.0;;1;1;11.0
1725;primary;0;1.0;0;6926.0;;0;1;4.0
1726;secondary;1;0.0;0;9082.0;59.0;0;1;5.0
1727;higher;1;0.0;0;5155.0;45.0;0;1;11.0
1728;primary;1;1.0;0;10741.0;61.0;0;1;6.0
1729;higher;1;0.0;0;6946.0;51.0;0;1;11.0
1730;secondary;0;0.0;1;12967.0;56.0;0;0;7.0
1731;secondary;1;1.0;0;7167.0;49.0;0;0;
1732;primary;1;1.0;1;6218.0;46.0;1;1;10.0
1733;primary;1;1.0;0;9195.0;50.0;0;1;5.0
1734;primary;1;1.0;1;7980.0;35.0;1;1;
1735;primary;1;0.0;0;8510.0;55.0;0;1;7.0
1736;secondary;1;0.0;1;6311.0;45.0;0;1;
1737;primary;1;1.0;0;6814.0;45.0;0;1;25.0
1738;primary;1;1.0;0;5863.0;48.0;0;1;4.0
1739;higher;0;1.0;0;6953.0;55.0;0;1;
1740;secondary;1;0.0;1;7088.0;47.0;0;1;12.0
1741;secondary;1;1.0;0;8654.0;56.0;0;1;8.0
1742;secondary;0;0.0;0;6845.0;48.0;0;1;14.0
1743;primary;1;1.0;0;8730.0;60.0;0;1;2.0
1744;primary;1;0.0;0;9881.0;51.0;0;1;7.0
1745;higher;0;0.0;1;10317.0;55.0;1;1;10.0
1746;primary;1;0.0;0;13420.0;57.0;0;1;8.0
1747;secondary;1;0.0;1;6351.0;53.0;0;1;10.0
1748;secondary;1;1.0;0;6210.0;56.0;0;1;11.0
1749;secondary;1;1.0;1;5683.0;48.0;0;1;6.0
1750;primary;1;1.0;0;5943.0;45.0;0;1;8.0
1751;higher;0;0.0;1;10355.0;46.0;0;0;8.0
1752;higher;1;0.0;1;6361.0;39.0;0;1;7.0
1753;higher;1;1.0;1;2769.0;57.0;1;0;7.0
1754;higher;1;0.0;0;9928.0;54.0;0;1;9.0
1755;secondary;0;0.0;1;11513.0;60.0;0;1;8.0
1756;primary;1;1.0;0;10603.0;54.0;0;1;
1757;secondary;1;1.0;1;10583.0;46.0;1;1;10.0
1758;secondary;1;0.0;1;6035.0;59.0;0;1;31.0
1759;secondary;1;0.0;1;6851.0;34.0;1;1;12.0
1760;higher;1;0.0;0;6511.0;55.0;0;1;4.0
1761;higher;1;1.0;0;11027.0;46.0;0;1;12.0
1762;higher;1;0.0;0;6038.0;51.0;0;1;10.0
1763;secondary;0;1.0;0;6196.0;51.0;0;1;12.0
1764;primary;0;0.0;0;8283.0;49.0;0;1;14.0
1765;higher;1;1.0;1;5626.0;57.0;0;1;0.0
1766;secondary;1;0.0;1;;43.0;0;1;16.0
1767;higher;0;0.0;0;6098.0;46.0;1;1;37.0
1768;higher;1;0.0;1;7591.0;57.0;0;1;4.0
1769;higher;1;0.0;0;6919.0;53.0;0;1;10.0
1770;secondary;1;1.0;0;8713.0;51.0;0;0;10.0
1771;higher;1;0.0;1;8420.0;49.0;1;1;0.0
1772;secondary;0;1.0;0;7607.0;33.0;1;1;2.0
1773;primary;1;0.0;0;9699.0;48.0;0;0;12.0
1774;primary;1;1.0;0;7078.0;64.0;0;1;9.0
1775;primary;1;1.0;0;9603.0;60.0;0;1;12.0
1776;secondary;1;0.0;0;9803.0;54.0;0;1;3.0
1777;higher;1;1.0;0;12076.0;39.0;0;1;7.0
1778;secondary;0;1.0;1;8338.0;54.0;0;1;10.0
1779;primary;1;1.0;0;6107.0;51.0;1;1;11.0
1780;secondary;1;1.0;1;10055.0;52.0;1;1;28.0
1781;secondary;1;0.0;0;7944.0;38.0;0;1;12.0
1782;secondary;1;0.0;0;10047.0;40.0;0;1;
1783;higher;0;1.0;1;;63.0;0;1;11.0
1784;higher;0;1.0;0;;59.0;0;0;18.0
1785;higher;1;1.0;1;7891.0;53.0;0;1;13.0
1786;higher;1;0.0;0;12625.0;37.0;0;1;12.0
1787;higher;1;1.0;0;7443.0;45.0;0;1;13.0
1788;secondary;0;1.0;0;6097.0;46.0;0;1;8.0
1789;secondary;1;1.0;1;7202.0;53.0;0;0;5.0
1790;primary;1;1.0;1;7392.0;48.0;1;0;6.0
1791;higher;1;1.0;0;7403.0;50.0;0;1;0.0
1792;secondary;0;0.0;0;6049.0;47.0;0;0;10.0
1793;secondary;0;0.0;0;8229.0;55.0;0;0;4.0
1794;secondary;1;0.0;1;11359.0;49.0;1;0;4.0
1795;secondary;0;0.0;0;7569.0;48.0;0;1;16.0
1796;higher;1;1.0;0;8166.0;45.0;0;0;7.0
1797;primary;1;1.0;0;10986.0;53.0;0;1;7.0
1798;higher;0;0.0;0;9170.0;45.0;1;1;2.0
1799;secondary;1;1.0;0;9473.0;51.0;1;1;
1800;secondary;0;0.0;1;8632.0;59.0;1;1;22.0
1801;primary;1;0.0;0;8345.0;61.0;0;1;9.0
1802;higher;0;0.0;0;13974.0;41.0;0;0;12.0
1803;primary;1;0.0;0;7141.0;60.0;0;1;8.0
1804;primary;1;1.0;0;7646.0;50.0;0;1;
1805;secondary;1;0.0;0;9797.0;;0;1;9.0
1806;secondary;1;0.0;1;7299.0;53.0;0;1;5.0
1807;primary;0;1.0;1;6487.0;39.0;1;1;7.0
1808;primary;0;1.0;0;7945.0;46.0;0;1;6.0
1809;primary;1;1.0;0;5922.0;71.0;0;1;10.0
1810;higher;0;1.0;1;7886.0;47.0;0;1;
1811;primary;0;0.0;1;6084.0;46.0;0;1;
1812;higher;1;1.0;0;5303.0;41.0;0;1;9.0
1813;secondary;0;1.0;1;10071.0;52.0;0;1;6.0
1814;secondary;1;1.0;0;9531.0;49.0;0;1;7.0
1815;secondary;1;0.0;0;6246.0;52.0;0;1;10.0
1816;higher;0;1.0;0;12169.0;48.0;0;1;9.0
1817;primary;0;1.0;0;4683.0;61.0;0;1;11.0
1818;higher;1;0.0;0;10284.0;53.0;0;1;25.0
1819;higher;1;0.0;0;11332.0;52.0;0;1;10.0
1820;secondary;1;1.0;0;7853.0;42.0;0;1;
1821;higher;1;0.0;0;7827.0;46.0;0;1;1.0
1822;secondary;1;1.0;0;7087.0;46.0;0;1;16.0
1823;primary;0;1.0;0;9522.0;50.0;0;1;1.0
1824;primary;0;1.0;1;4546.0;50.0;1;1;5.0
1825;primary;1;1.0;1;10994.0;56.0;0;0;4.0
1826;secondary;1;0.0;0;6295.0;52.0;0;1;5.0
1827;higher;1;1.0;1;9520.0;54.0;1;1;6.0
1828;secondary;0;0.0;0;5924.0;54.0;0;1;6.0
1829;higher;1;1.0;0;7139.0;42.0;0;1;11.0
1830;primary;0;1.0;0;;54.0;0;1;12.0
1831;secondary;1;0.0;0;9018.0;53.0;0;1;4.0
1832;primary;0;0.0;0;7052.0;47.0;0;1;
1833;primary;0;0.0;1;8695.0;53.0;0;1;10.0
1834;higher;0;0.0;0;10973.0;;0;1;11.0
1835;primary;0;1.0;1;6735.0;51.0;1;1;10.0
1836;primary;1;0.0;0;6289.0;39.0;0;1;15.0
1837;secondary;1;0.0;0;6602.0;55.0;0;1;11.0
1838;higher;1;0.0;1;8700.0;53.0;0;1;10.0
1839;primary;0;1.0;0;7834.0;40.0;0;1;10.0
1840;secondary;1;1.0;0;6940.0;50.0;0;1;28.0
1841;higher;1;1.0;1;10218.0;56.0;0;1;4.0
1842;primary;1;1.0;0;7992.0;58.0;0;1;10.0
1843;secondary;1;1.0;0;10901.0;50.0;0;0;9.0
1844;secondary;0;0.0;0;7913.0;54.0;0;1;5.0
1845;higher;1;0.0;1;7161.0;45.0;1;1;9.0
1846;primary;1;1.0;1;13338.0;53.0;0;1;7.0
1847;primary;1;1.0;1;6136.0;51.0;0;1;6.0
1848;higher;1;0.0;0;7187.0;61.0;0;1;0.0
1849;higher;1;1.0;0;3496.0;36.0;1;1;4.0
1850;primary;1;1.0;0;7329.0;52.0;0;0;11.0
1851;secondary;1;1.0;0;5418.0;54.0;0;1;12.0
1852;primary;1;0.0;0;7050.0;49.0;0;1;12.0
1853;primary;1;1.0;0;6742.0;52.0;0;0;7.0
1854;higher;1;1.0;0;7990.0;52.0;0;1;
1855;secondary;0;1.0;0;11410.0;52.0;0;1;11.0
1856;higher;1;1.0;1;7469.0;54.0;0;1;
1857;secondary;1;1.0;1;9196.0;54.0;0;1;2.0
1858;higher;1;;1;4682.0;33.0;1;1;
1859;primary;0;1.0;0;9247.0;63.0;0;1;11.0
1860;higher;1;1.0;1;8228.0;54.0;0;1;14.0
1861;higher;1;1.0;0;7969.0;56.0;0;0;
1862;secondary;0;0.0;1;8918.0;58.0;0;1;9.0
1863;primary;0;1.0;0;7936.0;56.0;0;1;0.0
1864;higher;1;0.0;1;7322.0;51.0;0;1;8.0
1865;secondary;1;0.0;1;7945.0;53.0;0;0;4.0
1866;higher;1;0.0;1;6518.0;42.0;1;1;6.0
1867;secondary;0;1.0;1;10348.0;54.0;0;1;5.0
1868;primary;1;1.0;1;9631.0;60.0;0;1;3.0
1869;secondary;1;1.0;0;6091.0;56.0;0;1;6.0
1870;secondary;1;0.0;1;6807.0;45.0;1;1;1.0
1871;secondary;1;;1;;52.0;1;1;7.0
1872;higher;1;1.0;0;8860.0;47.0;0;1;9.0
1873;higher;1;0.0;0;;58.0;0;1;8.0
1874;higher;1;0.0;1;7612.0;59.0;0;1;
1875;secondary;0;1.0;1;7856.0;41.0;0;1;31.0
1876;higher;1;1.0;0;7515.0;;0;1;12.0
1877;higher;0;1.0;1;10557.0;57.0;1;1;29.0
1878;higher;1;0.0;0;8656.0;50.0;1;1;6.0
1879;primary;1;1.0;1;5966.0;46.0;0;1;
1880;higher;1;0.0;0;10476.0;52.0;0;1;12.0
1881;higher;0;0.0;1;7864.0;54.0;0;1;
1882;higher;1;0.0;1;6717.0;50.0;0;1;13.0
1883;secondary;0;1.0;0;5755.0;37.0;0;1;8.0
1884;higher;1;1.0;1;7981.0;48.0;0;1;10.0
1885;secondary;1;0.0;0;8297.0;48.0;0;1;5.0
1886;primary;1;0.0;0;10850.0;52.0;0;1;4.0
1887;secondary;0;1.0;0;10091.0;54.0;0;0;11.0
1888;primary;0;0.0;0;6828.0;67.0;0;1;9.0
1889;secondary;1;1.0;0;8248.0;54.0;1;1;12.0
1890;primary;1;0.0;0;5703.0;55.0;0;1;1.0
1891;secondary;0;0.0;1;10745.0;48.0;0;1;8.0
1892;higher;0;;1;8016.0;47.0;1;1;6.0
1893;secondary;1;1.0;0;11101.0;58.0;0;1;10.0
1894;primary;0;1.0;0;6661.0;53.0;1;1;6.0
1895;secondary;1;1.0;0;10325.0;45.0;0;0;
1896;higher;1;1.0;1;7737.0;52.0;0;0;5.0
1897;higher;0;0.0;1;11017.0;43.0;0;0;10.0
1898;secondary;1;1.0;0;8563.0;51.0;0;1;10.0
1899;primary;1;0.0;1;6255.0;44.0;0;1;9.0
1900;secondary;1;0.0;1;8329.0;49.0;0;0;10.0
1901;higher;0;0.0;1;7802.0;62.0;0;1;35.0
1902;secondary;1;1.0;0;8805.0;52.0;0;1;7.0
1903;secondary;1;1.0;0;10226.0;45.0;0;1;17.0
1904;higher;0;1.0;1;9360.0;59.0;0;0;5.0
1905;higher;0;1.0;0;7722.0;42.0;0;1;11.0
1906;higher;1;0.0;0;5884.0;52.0;0;1;8.0
1907;secondary;1;1.0;1;6090.0;32.0;1;1;6.0
1908;primary;0;1.0;0;;53.0;1;1;10.0
