session_id;lon;lat
211879;20.749878;49.74537
210491;20.758506;49.699576
634857;20.719676;49.631634
921447;20.709412;49.657233
370088;20.732122;49.712216
332717;20.697396;49.747673
567818;20.743023;49.612987
388359;20.719549;49.675509
237557;20.716439;49.664865
752817;20.753702;49.745766
327382;20.761378;49.731694
72419;20.725269;49.713411
448543;20.749502;49.756739
12114;20.724747;49.698854
717690;20.751136;49.687369
695962;16.283876;54.149116
287443;16.292963;54.209411
437422;16.295026;54.213545
551233;16.280317;54.244503
382143;16.323121;54.2139
818144;16.336667;54.247973
830971;16.286146;54.170105
614639;16.274647;54.199965
724717;16.290196;54.179479
902035;16.235477;54.254731
606912;16.312252;54.189886
380461;16.288877;54.182727
272069;16.309791;54.236404
823895;16.2513;54.22423
903164;16.272942;54.213032
798542;16.317178;54.251089
41593;16.238562;54.219475
97057;16.308;54.200118
245296;16.23615;54.231878
948975;16.299791;54.288907
329101;16.279266;54.228899
462503;16.28505;54.206688
378330;16.274948;54.272983
313941;16.927556;51.103687
604903;16.937849;51.152207
100404;16.915448;51.084832
675051;16.98719;51.143982
604373;16.927695;51.137715
987529;16.910198;51.106234
265583;16.944273;51.186613
544940;16.965028;51.18951
156941;16.975588;51.191563
974328;16.988531;51.184033
497235;17.010747;51.102135
629933;16.945831;51.221667
282341;16.951914;51.118355
923064;16.977042;51.119965
897975;16.925901;51.09234
966468;16.940928;51.101013
383594;16.969186;51.135634
13542;16.931284;51.057
931049;17.014471;51.183439
502705;16.960188;51.149862
377939;18.709398;49.827645
673227;18.731217;49.847928
111759;18.67345;49.862872
35404;18.718445;49.795377
823364;18.763094;49.825469
217958;18.695553;49.809635
671697;18.680773;49.86217
670713;18.705036;49.809635
41153;18.736599;49.826128
699359;18.731276;49.81754
637317;18.715817;49.807248
938665;18.691583;49.840352
365924;18.773882;49.849129
721610;18.722214;49.801061
114223;18.738948;49.837905
424026;18.717066;49.848844
693117;18.731513;49.90114
171894;18.680966;49.799114
277960;18.758608;49.857451
600850;18.731554;49.850399
232820;18.69118;49.868451
23401;18.726427;49.843737
648702;18.76315;49.834843
89069;18.70328;49.848106
922362;18.740611;49.816658
398082;18.617012;53.013016
696683;18.615849;53.045134
127623;18.588584;53.039998
584979;18.635221;53.039496
800910;18.639626;53.005409
828001;18.612161;53.083134
58699;18.614167;53.037748
155454;18.630464;53.062232
348315;18.674335;53.025196
682992;18.601553;53.081771
279017;18.6157;53.077674
600259;18.641319;53.118423
152959;18.622477;52.954616
775118;18.602615;53.074036
996259;18.596184;53.071462
149553;18.594083;53.043918
532247;18.616853;53.031831
129111;18.689038;53.078767
416267;18.584325;53.056631
205110;18.671837;53.131793
324396;18.589176;53.079463
576358;18.615284;53.065327
574573;18.633746;53.11286
575249;18.63836;53.010579
468807;18.662231;53.05685
790679;18.622836;53.114583
383582;18.052496;53.180775
268187;18.023531;53.116689
378581;17.973398;53.157126
720919;18.002786;53.215056
142349;18.024007;53.248633
751160;17.945217;53.172747
784336;18.024104;53.203453
762475;18.031993;53.262479
142073;17.972794;53.115599
976401;18.026501;53.122747
498986;18.028257;53.145915
597471;18.048193;53.157745
31945;18.060452;53.103512
863170;18.003592;53.088183
54997;18.048989;53.154951
778000;18.019908;53.177769
341866;18.029323;53.170027
924463;16.829488;51.89078
707353;16.945483;51.956805
975641;16.885353;51.948563
219960;16.923439;51.88728
716708;16.964313;51.8614
860865;16.874814;51.901767
363934;16.897087;51.938859
387212;16.871701;51.884348
423928;16.886799;51.897455
402823;16.889787;51.933596
851073;16.857136;51.921564
196239;16.852569;51.903619
450331;16.864702;51.894604
29859;16.880517;51.945497
215584;16.885366;51.899366
973667;16.88915;51.915932
485327;16.885015;51.910031
860708;16.881062;51.886051
510756;16.862926;51.886342
890925;16.924238;51.898086
646838;16.851074;51.905503
7532;16.897663;51.888687
300709;16.866152;51.90418
624580;16.877529;51.916834
879889;16.885314;51.878785
275881;16.880426;51.918342
625947;16.90844;51.959999
381969;16.888611;51.927872
962311;16.88023;51.927289
654804;16.890169;51.964258
247820;17.010535;52.356779
107814;16.996336;52.40357
876836;17.01708;52.387791
828694;16.992533;52.417803
717408;16.958143;52.319503
446994;16.979611;52.382011
20282;17.005744;52.392925
527124;17.080967;52.348553
755922;16.980916;52.313577
244154;16.981284;52.381616
248105;17.030605;52.351413
494316;17.008716;52.255678
791584;17.000378;52.355503
598513;17.04392;52.43181
530112;16.950397;52.322524
620389;17.001847;52.381447
598558;17.051573;52.372567
27341;16.930067;52.364397
758671;20.035951;50.122394
943549;20.071037;50.071188
365430;20.054776;50.115231
679207;20.072565;50.068493
866913;20.030832;50.028587
538134;20.067779;50.028216
54520;20.034657;50.083123
223144;20.034555;50.082063
180352;20.009182;50.075884
736283;20.061312;50.072038
526918;20.037792;50.101877
295067;20.063539;50.063518
512523;20.049537;50.069029
137096;20.047349;50.131179
768918;20.060034;50.132278
689363;20.074961;50.165553
489002;20.062033;50.098978
801874;20.067229;50.10505
100260;20.048675;50.001315
72351;20.025295;50.125046
532495;19.400738;51.337532
289847;19.402887;51.39385
723496;19.353816;51.347463
130598;19.364173;51.276561
156988;19.399816;51.264926
490645;19.405622;51.338442
404316;19.373609;51.340065
399165;19.367086;51.336065
876028;19.327042;51.422527
879458;19.395925;51.337252
104365;19.392162;51.31284
327375;19.34326;51.288425
799620;19.354101;51.380593
709066;18.015523;53.160569
104238;18.035938;53.102834
413668;18.031893;53.068528
96098;18.027784;53.144834
806907;18.000167;53.080343
574976;17.996425;53.07606
916017;18.045401;53.115166
362088;18.052026;53.052962
186123;17.993085;53.06196
469890;18.035139;53.057571
754032;18.053854;53.127658
820093;17.989786;53.156264
103585;17.99797;53.086751
959979;18.022664;53.185972
326379;18.064323;53.178503
225313;18.04514;53.22792
898864;18.071715;53.144849
739199;18.047011;53.201234
578537;18.029157;53.105291
366132;18.079571;53.15643
215243;16.797927;52.359369
350714;16.71187;52.317222
966620;16.83342;52.395312
538779;16.756458;52.364107
308236;16.744915;52.306634
513143;16.764863;52.327732
735924;16.857235;52.298616
199911;16.765901;52.364466
989331;16.774804;52.28794
519646;16.792278;52.348696
950312;16.785278;52.335211
973245;18.747045;50.057463
470607;18.712354;50.052294
5988;18.716632;49.977511
416270;18.739208;50.106042
632867;18.734412;50.052853
702038;18.747221;50.002545
209677;18.723547;50.023804
340359;18.81983;50.063441
706827;18.735714;50.071218
537271;18.750259;49.984569
556392;18.743672;50.051329
941870;18.760219;50.072899
322814;18.762469;50.043837
288685;18.647994;50.141613
148185;18.726658;49.99793
297075;18.744198;50.05026
649159;18.724971;50.060739
975729;18.787192;50.126065
233974;18.773876;49.998004
221273;19.015159;49.879639
994530;18.962759;49.898108
494792;19.019147;49.89803
521500;18.959872;49.837308
1961;18.964472;49.914756
494439;18.987436;49.924723
443750;18.949788;49.86158
992180;19.021245;49.84089
228299;18.96256;49.857967
810462;18.95975;49.870818
1085;19.000903;49.840869
972183;18.977475;49.86065
839239;19.0066;49.855464
929038;19.016293;49.866121
833050;19.014737;49.892964
781288;18.971116;49.879643
943441;18.992535;49.884078
498990;19.020408;49.905882
915044;19.060371;49.87042
909914;18.941555;49.861929
755132;18.939812;50.353794
379123;18.947011;50.388889
962229;18.947429;50.391929
13929;18.967529;50.318664
171363;18.964323;50.369967
928504;18.944677;50.512931
736404;18.9023;50.47541
332158;18.927048;50.407555
703831;18.982822;50.337201
512009;18.902768;50.358067
241828;18.983733;50.397395
292300;18.957646;50.407936
11268;18.94577;50.344329
331131;18.865967;50.394741
467509;18.958205;50.401931
197872;18.939488;50.450177
45894;18.929257;50.386621
250468;18.942903;50.329085
405438;18.943772;50.407239
477557;18.963463;50.403898
267074;18.920186;50.368342
382982;19.892445;49.540102
244859;19.89837;49.493708
832500;19.959615;49.492585
724043;19.956823;49.524938
658118;19.961247;49.513321
127665;19.952801;49.521989
376650;19.894037;49.468181
661837;19.890889;49.501879
21791;19.942456;49.501393
380519;19.930746;49.506638
390030;19.958902;49.58522
765435;19.945923;49.518881
143969;19.870634;49.494175
62885;19.944006;49.566019
551043;19.868695;49.449554
837914;19.926026;49.447155
894778;19.860531;49.564084
17482;19.948162;49.523823
941502;19.932566;49.467397
536028;19.950435;49.540152
727419;19.962223;49.504221
582900;19.911287;49.508247
911159;19.910151;49.553578
462074;19.927517;49.459746
873981;15.250903;52.774761
344626;15.305685;52.690199
190033;15.273373;52.741027
260512;15.289155;52.663756
279461;15.244735;52.751427
274308;15.294088;52.690711
290524;15.222045;52.663997
715592;15.230586;52.71231
516754;15.295493;52.74413
418400;15.308794;52.81508
594876;15.270902;52.679386
451;15.301738;52.68523
781269;15.330003;52.685335
450982;15.216701;52.671016
165470;15.293242;52.72117
739550;15.250964;52.723226
987756;15.300152;52.634677
353577;15.269976;52.715779
54716;15.281352;52.681806
657894;15.300107;52.704028
57417;15.263259;52.674836
438309;15.265645;52.69223
73623;19.110856;50.166585
99424;19.145544;50.195665
820181;19.175309;50.17913
835197;19.155325;50.159675
207346;19.112923;50.195784
627716;19.147354;50.054271
340838;19.17015;50.156026
607967;19.158198;50.146191
448551;19.122992;50.189799
686184;19.207641;50.135037
23747;19.124574;50.203389
182108;19.202177;50.154167
702838;19.140905;50.136866
139308;19.145237;50.086531
753319;19.123038;50.175289
911109;19.215443;50.130425
365297;19.130041;50.194166
220986;19.146054;50.199913
70655;19.146058;50.158092
866141;19.178405;50.070197
992623;19.161701;50.246944
855801;19.150781;50.204082
859152;19.159648;50.185683
626645;19.172833;50.154598
920763;19.115684;50.179823
639567;19.149384;50.166117
425185;19.15603;50.136607
16225;19.11743;50.160211
13593;21.694514;50.645493
137268;21.692778;50.546994
319337;21.730188;50.658433
772170;21.769767;50.641854
266887;21.72827;50.636143
549593;21.694821;50.583736
784769;21.75437;50.625798
260081;21.718563;50.654453
515502;21.700216;50.634465
927433;21.775204;50.615828
641997;21.73974;50.683594
366294;21.712503;50.644764
316054;21.671554;50.591761
108974;21.721138;50.547574
752532;21.73548;50.585219
861123;21.662669;50.566555
281117;21.182372;52.189804
878705;21.222649;52.103821
237103;21.279894;52.082195
827147;21.297154;52.186297
39132;21.241149;52.023636
194973;21.280095;52.083579
387566;21.234475;52.130065
975191;21.259696;52.130773
941823;21.229136;52.133104
696760;21.249198;52.09836
655678;21.254212;52.127348
591925;21.220357;52.125869
968601;21.217413;52.078505
926552;21.302763;52.102826
469227;21.24961;52.146165
113552;19.482006;50.1229
17238;19.474493;50.142539
745153;19.466241;50.174142
748196;19.435134;50.203787
115766;19.460668;50.181138
347866;19.466389;50.098794
695224;19.445319;50.04978
149898;19.50496;50.164798
412690;19.469604;50.104699
889129;19.487928;50.166282
581762;19.486059;50.143239
734723;19.394156;50.128137
253376;19.521525;50.141698
595921;18.799865;50.322465
889540;18.8218;50.32415
600654;18.833042;50.302484
509123;18.823854;50.304833
818769;18.867334;50.238435
885132;18.87839;50.248704
455732;18.808159;50.310094
279750;18.844215;50.219868
764238;18.795054;50.293881
707496;18.7715;50.293077
473198;18.891337;50.271239
338013;18.894823;50.272598
372028;18.787561;50.299718
774255;18.845243;50.247694
634727;18.796065;50.314944
537402;18.832553;50.255274
895158;18.842714;50.321502
450005;18.851564;50.238292
562494;18.828901;50.304138
9072;18.859572;50.296464
617459;18.822617;50.287638
981112;18.865574;50.197328
659914;18.86271;50.257086
17560;18.760397;50.27566
647088;18.848052;50.291584
931612;18.783287;50.236226
556351;22.268579;50.948213
423175;22.21996;50.966439
623230;22.243057;50.992151
152401;22.27856;50.926592
793597;22.253719;50.953973
663143;22.287664;50.978786
770638;22.288134;50.96252
615870;22.250549;50.968899
401926;22.240478;50.937703
983571;22.325238;51.061128
780992;22.242969;50.91116
764277;22.264798;50.93903
199697;22.301384;50.921612
718322;22.291229;50.941143
965262;22.30379;50.922224
415154;22.24476;51.016574
926344;22.289963;50.971969
196709;22.306787;51.005231
619280;22.260398;50.860308
18895;19.581709;53.582404
522558;19.570378;53.569179
67767;19.565934;53.599963
366224;19.569808;53.55516
743772;19.53568;53.583198
955256;19.602867;53.587327
111461;19.547451;53.63144
434476;19.638498;53.620358
677634;18.534337;51.973976
123398;18.546671;52.01652
68607;18.463396;52.009099
412772;18.524653;52.036473
33406;18.585413;52.037088
365867;18.524036;52.107497
440758;18.530465;52.031047
826423;18.449503;51.908024
481069;18.579508;52.056865
30119;18.517734;52.061066
143304;18.534737;51.992702
182460;18.476046;51.969349
305482;18.520455;52.009057
789298;18.526824;52.014516
853039;18.536209;51.932427
671981;18.584309;51.996918
461256;18.534492;51.990589
458650;18.527443;52.038758
857464;18.559681;52.026122
117723;18.506222;51.977296
841929;18.495059;52.006397
358788;18.527943;52.001483
928682;18.523992;52.008694
842667;19.83039;50.082914
533852;19.8173;50.172893
603003;19.843968;50.131269
812138;19.833228;50.12855
761538;19.860694;50.149554
345873;19.828604;50.164927
277390;19.840525;50.128346
830476;19.92122;50.123292
293795;19.873251;50.123515
47011;19.829558;50.117274
147447;19.828721;50.163622
18330;19.837094;50.099614
140088;19.855156;50.082526
558662;19.875174;50.144083
882864;19.835566;50.053278
726890;19.880144;50.10836
753925;19.837108;50.094934
299778;19.896258;50.044577
220517;19.84427;50.029926
971710;19.926489;50.099486
567012;19.841183;50.121251
612674;19.862348;50.134216
585466;19.081272;49.870424
109736;19.118499;49.92287
478427;19.133183;49.883406
640532;19.117673;49.894369
132336;19.117532;49.88663
997279;19.095393;49.771618
985641;19.078932;49.839472
71197;19.106537;49.817464
724507;19.104914;49.870881
234883;19.076828;49.857757
676162;19.079067;49.923874
349923;19.058966;49.864668
623222;19.112087;49.826378
160857;19.148556;49.952843
275539;19.120312;49.881301
783155;19.093435;49.960125
690466;19.151155;49.852152
176438;19.076192;49.932735
667958;19.10101;49.788519
597898;19.126738;49.923438
144498;18.568124;54.40044
455503;18.55529;54.352058
846224;18.645805;54.342266
282993;18.623953;54.362239
125431;18.609289;54.370778
910295;18.633408;54.392004
512704;18.580891;54.357543
436321;18.6165;54.365921
771084;18.604541;54.406049
867756;18.631933;54.291788
203285;18.598262;54.35569
851195;18.638655;54.400609
105471;18.59245;54.317046
685984;18.627305;54.35061
726803;18.573649;54.306792
723163;18.599398;54.313023
290613;18.557103;54.407995
988721;18.596459;54.381865
342576;17.947944;53.18349
911746;17.979345;53.117132
475864;18.002757;53.052504
882623;18.056314;53.105933
810074;17.97827;53.169365
34185;18.055552;53.122847
677631;18.0149;53.111213
388518;17.995653;53.155816
35409;18.011623;53.121993
650527;17.964682;53.159246
527647;18.041124;53.292303
631292;18.031578;53.114594
927982;18.028176;53.098958
37672;18.073224;53.15278
199205;18.006944;53.177827
928528;18.012372;53.213306
779621;18.069185;53.21346
914266;18.041201;53.178446
713759;18.049322;53.127155
953770;18.046087;53.092839
997675;18.889433;54.400403
706851;18.84505;54.296858
718579;18.80343;54.324688
469961;18.805396;54.37145
826903;18.850955;54.372026
471255;18.814202;54.269962
725291;18.815523;54.250892
218927;18.898396;54.362007
812946;18.925347;54.384268
602615;18.873054;54.318168
56525;18.850925;54.390743
269830;18.841495;54.375174
211364;18.885547;54.293843
767833;17.067538;52.563424
761716;17.054592;52.533578
15997;17.074237;52.513383
644006;17.074746;52.462804
380382;17.032878;52.472279
306691;17.030585;52.553448
816303;17.037005;52.54902
119245;17.050474;52.566953
358589;17.035358;52.458796
711762;17.065947;52.528283
279281;17.085506;52.48586
23248;17.071561;52.465473
478006;16.993708;52.471756
278331;17.003658;52.487896
170314;17.003947;52.526674
946782;17.042965;52.527265
985541;17.026129;52.533825
864223;17.099037;52.55513
411357;17.062081;52.431414
772629;16.995238;52.383607
950088;17.046561;52.432884
326033;16.993872;52.447193
283663;16.996797;52.355451
669990;17.03129;52.46057
207538;16.980951;52.439522
391900;16.972507;52.470659
382830;16.921121;52.445683
461638;16.976616;52.452383
659334;17.005363;52.401498
260804;16.94548;52.424165
651283;16.972691;52.431571
246324;16.992559;52.454167
750861;17.000131;52.415668
106176;16.966653;52.470027
102632;16.929544;52.386657
133167;17.040803;52.424002
400193;17.01212;52.382732
967315;17.011183;52.419569
372142;16.987545;52.411191
278504;16.98068;52.427727
656846;17.006541;52.366271
874266;17.020455;52.430873
874092;17.002257;52.422278
51238;22.408583;51.25365
925894;22.464963;51.173642
724532;22.457555;51.204879
831384;22.451905;51.173285
816692;22.442381;51.175747
13864;22.458859;51.158394
242473;22.487862;51.203295
63049;22.484983;51.175048
212701;22.494135;51.136348
572161;22.470953;51.097706
580339;22.403343;51.222727
221025;22.50263;51.170182
176826;22.44656;51.156286
304316;22.424077;51.15489
59930;22.4882;51.210958
622322;22.435535;51.168436
950685;18.798249;50.297047
896303;18.812442;50.351682
428148;18.830891;50.380017
458664;18.811172;50.301771
912000;18.802172;50.325301
56036;18.879691;50.422126
43681;18.84548;50.361232
420538;18.793936;50.344416
528912;18.791161;50.343713
995953;18.826345;50.400282
92062;18.848223;50.401248
139601;18.809682;50.383578
337905;18.809476;50.379355
757395;18.830229;50.392306
32381;18.893426;50.368413
898594;18.861242;50.357299
560641;18.855129;50.316981
445231;18.869404;50.353092
384704;18.867732;50.27241
564958;18.80037;50.421764
399880;18.826763;50.402052
213013;18.782376;50.425352
889499;18.874701;50.312906
926453;17.053639;51.179302
527776;17.011585;51.144941
31559;16.994806;51.183577
689200;17.007676;51.209922
710661;17.014537;51.16947
625629;17.056104;51.188598
9636;16.98723;51.234894
140875;17.022898;51.154952
822825;16.958824;51.245156
816069;17.057144;51.208685
75755;17.056046;51.254292
115864;17.017175;51.219342
483580;16.949122;51.246362
106897;17.076919;51.203953
887793;16.991534;51.17942
490461;17.013617;51.171257
61483;17.01109;51.225007
244014;17.033329;51.176629
243103;17.052767;51.207321
37406;16.980604;51.174472
443849;17.01437;51.184832
270846;17.095506;51.182584
515734;17.010555;51.152266
643140;17.02065;51.148232
936596;21.223123;52.086988
954210;21.248713;52.067465
983406;21.179158;51.976151
350954;21.260923;52.003319
485541;21.197401;52.021536
391015;21.163824;52.069021
845294;21.182146;52.019821
415185;21.224112;51.976817
942041;21.181884;52.014583
452205;21.246914;51.984748
661987;21.287301;51.981213
949008;21.219147;51.99235
977347;21.185241;52.031071
764693;21.217435;51.977813
67192;21.238429;51.971642
337994;21.205946;51.934637
479591;21.187194;51.987421
194738;21.240467;52.019583
926345;21.234969;51.996824
257505;21.23959;51.99462
90368;19.507048;51.666776
748968;19.576287;51.579037
794451;19.542107;51.630579
49824;19.558754;51.642359
371561;19.576392;51.705838
219367;19.551349;51.693537
955518;19.54219;51.624846
648404;19.559997;51.667326
77191;19.571483;51.717377
135720;19.56916;51.703014
475702;19.531639;51.677085
217382;19.528029;51.674917
718699;19.520536;51.687992
184242;19.57474;51.652658
790243;19.529965;51.746877
158377;19.528172;51.767576
934920;19.547056;51.696152
996303;19.544541;51.700356
868034;19.562257;51.730151
387046;17.689812;51.860963
285747;17.682224;51.817871
995175;17.656547;51.779116
819649;17.672443;51.855309
975512;17.602106;51.870008
161817;17.700741;51.865947
990019;17.674228;51.910562
208807;17.690754;51.880089
869567;17.672309;51.887354
147519;17.68241;51.793556
610004;17.702878;51.799609
769554;17.660694;51.807783
740836;17.691142;51.827957
194518;17.692114;51.941434
70383;17.705668;51.819155
206490;22.958542;51.301145
908271;22.953079;51.25599
486384;22.933846;51.210197
68453;22.995322;51.325605
337716;22.983852;51.289182
137074;22.940685;51.282286
108852;23.002704;51.256256
114091;22.973113;51.358716
506554;22.982861;51.301253
620582;22.973659;51.264714
63094;22.949342;51.27097
216389;22.930743;51.268194
16172;22.924503;51.314944
720997;22.994418;51.319795
686898;22.630736;51.180635
519082;22.658384;51.19052
718824;22.584168;51.127867
188532;22.620479;51.159669
17527;22.642981;51.187282
543040;22.617495;51.248851
754296;22.622068;51.197794
385875;22.623494;51.176509
113011;22.631855;51.299849
413882;22.591592;51.145084
335237;22.702719;51.226931
122877;22.607274;51.219355
249180;22.693607;51.180276
24378;22.65697;51.18659
993040;22.68902;51.22435
500921;22.649521;51.219151
117295;22.625621;51.2496
970888;22.669073;51.178389
453038;22.674073;51.2927
8135;22.67937;51.228002
172836;22.586345;51.240514
200633;22.625673;51.171985
990878;22.681147;51.185659
905153;22.671296;51.216981
160100;22.647839;51.250203
907000;22.637984;51.162459
710939;22.660873;51.162632
814782;19.52421;51.837618
228652;19.492783;51.956209
724467;19.498009;51.881091
378377;19.497711;51.808743
633847;19.505506;51.874484
844375;19.476997;51.814031
377100;19.474098;51.820215
435936;19.5259;51.884733
664103;19.516448;51.822449
286241;19.508461;51.923132
501568;19.467198;51.899463
386344;19.511367;51.901647
428738;19.581342;51.83569
385209;19.46735;51.867925
661977;19.492343;51.837375
777051;19.486072;51.86942
322782;19.477508;51.901067
818981;19.527857;51.893937
444288;19.488946;51.823569
244861;19.499099;51.852777
275302;19.507158;51.944033
904937;19.571132;51.830022
171090;18.963925;54.439369
132248;18.913973;54.43038
492197;18.929825;54.475768
43876;18.954985;54.337462
536724;18.933092;54.415738
808539;18.920503;54.389494
490591;18.946244;54.448842
31723;18.981869;54.430732
746094;18.931965;54.318674
783212;18.875935;54.442186
483290;18.930305;54.424683
800413;18.930951;54.47772
703987;18.953936;54.421155
429530;18.974829;54.438407
689725;18.955441;54.476078
92743;18.963092;54.4537
715965;18.975161;54.390311
776732;18.981263;54.394137
840956;18.921219;54.427038
256067;18.937925;54.429321
837544;18.996067;54.535396
882722;18.951373;54.508
983;18.967981;54.418648
529629;18.930062;54.442904
973471;18.920806;54.464057
189928;18.923948;54.453752
241840;18.841851;49.794665
997624;18.78514;49.863518
845844;18.777458;49.87443
928107;18.809345;49.793824
410818;18.806635;49.886653
63403;18.754519;49.802466
174902;18.859436;49.895956
455601;18.791709;49.786494
876352;18.826686;49.785681
988854;18.798191;49.871696
236969;18.816994;49.7798
157063;18.819601;49.785157
219060;18.84895;49.818352
406158;18.743393;49.824496
127152;18.829832;49.791895
905970;18.777239;49.891582
326068;18.77585;49.793361
735886;18.827596;49.795833
551994;18.816681;49.829221
779587;18.833242;49.856598
683843;18.782382;49.889619
500343;18.76683;49.836154
378200;18.786348;49.814514
689354;18.732964;49.906779
197174;19.260798;50.176701
944390;19.173755;50.269008
602388;19.260892;50.209027
803918;19.250099;50.250363
582066;19.265915;50.239592
642598;19.268544;50.205591
786193;19.26691;50.263345
551509;19.279851;50.20334
207850;19.240905;50.19756
617898;19.290856;50.210719
199816;19.247602;50.312591
392683;19.23874;50.201194
281521;19.214752;50.200309
53438;19.263555;50.21623
976218;19.234378;50.190599
497740;19.271893;50.217037
448199;19.22938;50.175026
250359;19.198286;50.21996
845113;19.226698;50.246441
614371;19.268027;50.272986
368360;19.287674;50.210727
685174;19.213083;50.24097
738622;19.234603;50.141914
670423;19.219082;50.300981
282932;19.232381;50.254928
250175;19.286046;50.26872
75551;19.275974;50.236983
884798;19.20903;50.186413
801687;19.291932;50.321684
335323;15.674654;51.826866
20744;15.592259;51.835877
4767;15.612221;51.795599
440385;15.680817;51.918226
714008;15.668242;51.850615
356036;15.670817;51.867459
575485;15.645472;51.83713
552645;15.63677;51.822786
720387;15.622918;51.868527
685684;15.630263;51.80346
425935;15.686757;51.925855
128904;15.602112;51.810709
489604;15.66444;51.868839
448177;15.669503;51.83971
485016;15.628998;51.81403
215129;15.608219;51.863549
367237;15.602143;51.88591
437343;15.629403;51.91707
99881;15.617208;51.949623
975936;15.607023;51.861413
381533;15.645841;51.889719
218713;15.646853;51.869205
795164;15.691529;51.817266
171695;15.632919;51.915894
555599;15.675873;51.841813
906002;15.604627;51.915629
450652;15.647229;51.824165
677015;22.398445;51.986175
148854;22.364069;51.998284
763550;22.350718;51.955125
682418;22.400516;51.953608
44424;22.361535;51.986578
6140;22.35075;51.934393
844778;22.31156;51.976116
588733;22.412376;51.961218
730831;22.311867;51.925028
514618;22.378006;51.989406
798360;22.330365;51.948448
57215;22.409308;51.977935
398419;22.440776;52.013642
724123;22.315892;51.922688
587995;22.363012;51.940152
763253;22.339554;51.946313
250814;22.399824;51.923916
367220;22.351551;51.88412
362210;16.887901;52.3977
535496;16.813612;52.355068
52173;16.884425;52.346623
466849;16.824487;52.274011
70390;16.818121;52.339053
142967;16.852968;52.24828
103765;16.820684;52.356417
943719;16.875774;52.381956
569214;16.88756;52.332926
79822;16.899173;52.350351
628624;16.818941;52.328747
632627;16.873542;52.326309
187826;16.823641;52.330728
536573;16.808797;52.285717
186328;16.855561;52.316812
868;16.84165;52.363063
381929;16.884429;52.327936
777208;22.259049;52.135705
74613;22.253239;52.159428
15807;22.280213;52.155818
383916;22.271015;52.117744
656923;22.22221;52.124275
446542;22.272489;52.182235
545115;22.225204;52.18799
516379;22.289507;52.209519
280744;22.275214;52.200097
831309;22.303829;52.082919
560933;22.276477;52.200817
327800;22.240098;52.179583
473597;22.230935;52.212089
801116;22.257577;52.151998
715991;22.303149;52.174597
938991;22.283932;52.197239
178064;22.250539;52.03552
155172;22.290655;52.153109
783359;22.342682;52.122326
278442;22.272467;52.113755
403078;22.266223;52.174072
428526;22.260646;52.193976
666182;22.284139;52.133748
685997;22.306034;52.128449
666002;20.69787;50.561035
51068;20.692622;50.511533
885320;20.718154;50.51209
49578;20.724482;50.464034
149456;20.723453;50.508258
860564;20.737925;50.520176
785317;20.652105;50.514752
147620;20.734447;50.577726
753264;20.663054;50.557528
897542;20.691094;50.578687
80502;20.696978;50.539382
845209;20.720421;50.492116
914073;20.741717;50.496338
173214;20.722145;50.459058
712282;20.72647;50.484249
200254;20.712036;50.501237
615013;20.708751;50.546358
835567;22.796302;50.547357
430331;22.796555;50.525566
669194;22.756462;50.55747
690941;22.74723;50.538694
298144;22.757948;50.479105
365316;22.741297;50.514818
239526;22.754725;50.515966
112121;22.801307;50.490847
947839;22.763849;50.552977
693763;22.745821;50.525065
903252;22.737045;50.5282
241313;22.74346;50.478744
288406;22.805917;50.568593
598025;22.793373;50.46543
144334;22.733039;50.629406
152517;22.744681;50.537579
960256;22.821464;50.508706
119432;22.76727;50.614307
626625;21.153665;51.899698
431637;21.134042;51.96111
35254;21.183255;51.88675
616541;21.126028;51.862869
80001;21.174109;51.962066
803779;21.134231;51.945687
113927;21.159164;51.926102
290474;21.165956;51.89271
809882;21.140617;51.825337
471953;21.204896;51.908278
534284;21.161379;51.967933
572255;21.139985;51.879966
883899;19.52631;51.727217
472486;19.53196;51.672552
292813;19.562566;51.775674
413545;19.583209;51.748198
415663;19.502675;51.711895
647898;19.476208;51.672073
612741;19.480243;51.769531
444077;19.533622;51.753974
168644;19.517776;51.750237
119092;19.52096;51.732432
530948;19.493664;51.749965
971567;19.495781;51.693107
442993;19.513747;51.71433
46576;19.512676;51.79083
424305;19.501109;51.813355
243946;19.577721;51.722428
110909;19.546183;51.794362
814345;19.529193;51.755946
445561;19.526552;51.781716
618249;19.533849;51.699978
153735;19.558443;51.779752
133541;19.469357;51.813247
860647;19.525594;51.76766
131550;19.482751;51.734973
691347;19.509019;51.76528
454141;19.520498;51.76072
272573;19.529824;51.721208
42207;16.910401;51.097524
836741;16.91736;51.135126
770923;16.925352;51.110055
795273;16.884072;51.088067
471754;16.912363;51.095339
293667;16.899452;51.182463
764511;16.902121;51.10383
113534;16.91828;51.098414
580089;16.952201;51.141182
881133;16.995307;51.067975
449237;16.94597;51.158773
168153;16.953319;51.136914
649132;16.875154;51.081523
784674;16.906668;51.138863
880205;16.917288;51.11294
722518;16.920703;51.090646
636350;16.930747;51.097024
636480;16.937962;51.123797
128040;16.903261;51.131954
817980;16.953706;51.084929
186059;16.920574;51.130211
707306;16.936031;51.053153
35082;16.930622;51.079259
873484;16.9332;51.136656
380080;16.947672;51.050424
787837;16.902201;51.067252
447911;21.924293;50.023697
208890;21.8882;50.010403
185499;21.935973;49.986267
